Can you wash away the spots on the windows ?	He washed the dirt from his coat .	1
A length of tubing .	A length of timber .	1
An occasion arranged to honor the president .	There was no occasion for complaint .	0
At the start of their turn , each player must draw a card .	The session was drawn to a close .	0
They speak a strange dialect .	Although I do n't speak Chinese I managed to talk with the villagers using signs and gestures .	1
These shoes come in three colors .	He came through the door .	0
Let the dogs run free .	She runs around telling everyone of her troubles .	1
Baby rabbits .	When is your baby due ?	1
They stopped at an open space in the jungle .	It all happened in the space of 10 minutes .	0
Turn the legs of the table .	People turn to mysticism at the turn of a millennium .	0
I beg your pardon . I did n't mean to cause offence .	I begged to come .	1
Set up an experiment .	The moon sets at eight o'clock tonight .	0
Laws limit the sale of handguns .	They tried to boost sales .	1
Patch the skirt .	The field was patched with snow .	0
We carry a very large mortgage .	How many credits is this student carrying ?	1
His stories made him the center of the party .	They had to reinforce the center .	0
Can you drive this four-wheel truck ?	What are you driving at ?	0
The crowd had to run away from the burning structure with only the clothes on their backs .	She ran her fingers along the carved figurine .	0
He cut a sorry figure standing there in the rain .	A heroic figure .	1
Do you want to work after the age of 60 ?	He works his parents for sympathy .	0
He put the lamp back in its place .	He has a special place in my thoughts .	0
Fire a bullet .	Fire a gun .	1
He knocked lightly on the closed door of the study .	He is a quick study .	0
A remarkable degree of frankness .	Most humans have a field of vision of almost 180 degrees .	0
Penny was in the scullery , pressing the body of her new dress .	They moved their arms and legs and bodies .	1
The sky is red this morning — does that mean we 're in for a storm ?	An example sentence would show what this word means .	1
She will field questions immediately after her presentation .	The lawyer fielded all questions from the press .	1
I was right in the middle of a stretch when the phone rang .	There were stretches of boredom .	0
Before they publish any book they try to determine the size of the market for it .	We believe that the market for the new widget is the older homeowner .	1
You can level the table by turning the pads that screw into the feet .	The building was levelled .	1
Keep count .	Keep appointments .	0
The political left is not holding enough power .	Jab with your left .	0
When is your baby due ?	The baby of the family .	0
To make like a deer caught in the headlights .	He will make a splendid father !	0
Run a temperature .	Let the dogs run free .	0
He was suffering from museum fatigue .	Political fatigue .	1
To say they have priority is not to say they have complete hegemony .	The hegemony of a single member state is not incompatible with a genuine confederation .	1
I did n't mean to knock your tooth out .	I mean to go to Baddeck this summer .	1
The area of a rectangle .	The spacious cooking area provided plenty of room for servants .	0
The tumult of the elements .	The tumult of the spirits or passions .	1
When bending the elbow the biceps are the agonist .	When bending the elbow the biceps are the agonist .	1
Paste the sign on the wall .	Cut and paste the sentence in the text .	1
Draw on a cigarette .	Draw wire .	0
I always carry money .	The troops carried the town after a brief fight .	0
From noon till night .	The cat disappeared into the night .	0
Make a mistake .	This invention will make you a millionaire .	0
A good review by this critic will make your play !	This company is what made you .	1
Butchers often use machines to mince meat .	Mince the garlic .	1
He showed me the river of living water , sparkling like crystal , flowing from the throne of God .	He asked for a drink of water .	0
I ride to work in a bus .	Ship rides at anchor .	0
He condemned religious sectarianism .	They were discussing sectarianism between Shias and Sunnis .	1
"The quality of mercy is not strained ""-- Shakespeare ."	Security , stability , and efficiency are good qualities of an operating system .	1
It was Bernhardt 's last appearance in America .	David Beckham 's first appearance with the LA Galaxy at Giants Stadium against the New York Red Bulls last night drew a crowd of 66237 .	1
He put all his efforts into this job .	The teacher put an interesting twist to the interpretation of the story .	1
A salamander darted out of an opening in the rocks .	The opening received good critical reviews .	0
You can not even begin to understand the problem we had to deal with during the war .	The semester begins with a convocation ceremony .	0
Play with her feelings .	He plays on three teams .	0
The change is due largely to the increased availability of antiretroviral treatment .	A treatment or cure is applied after a medical problem has already started .	1
They serve a restricted role on the bench .	The minister served the King for many years .	0
Work stone into tools .	How does your idea work in practice ?	0
After several trials he mixed the shade of pink that she wanted .	I 've painted my room in five lovely shades of pink and chartreuse .	1
We 'll get them !	He got his arm broken in the scuffle .	0
Go easy on him : he is but a child .	She writes books for children .	1
To make like a deer caught in the headlights .	This wool makes into a nice sweater .	0
The Germans were desperately trying to contain the Anzio beachhead .	The town became a beachhead in the campaign to ban smoking outdoors .	0
National independence takes priority over class struggle .	He set his e-mail message 's priority to high .	1
A ten day 's leave to visit his mother .	Might I beg leave to accompany you ?	0
The boat beat in the strong wind .	I beat the traffic .	0
A wall of prejudice .	A wall of water .	1
The movement of cargo onto the vessel .	He had a bowel movement .	0
What will you do this afternoon ?	A ' B ' grade does n't suffice to get me into medical school .	0
